Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",2a716add-6dcc-4ce5-bc45-6b1368759273,26/03/2025,Average,4,3,4,3,1,False,True,True,True,False,False,1,1,3,3,2,False,False,False,False,False,False,False
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",2a716add-6dcc-4ce5-bc45-6b1368759273,26/03/2025,Novice,5,1,2,3,2,True,True,False,False,False,True,1,1,3,2,1,False,False,False,False,False,False,False
14750,Web Administrators,"Test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications.",2a716add-6dcc-4ce5-bc45-6b1368759273,26/03/2025,Novice,3,1,3,3,2,True,True,True,False,False,True,2,1,1,3,1,False,False,False,False,False,False,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",2a716add-6dcc-4ce5-bc45-6b1368759273,26/03/2025,Novice,4,1,3,3,1,True,True,True,False,False,True,1,2,3,3,2,False,False,False,False,False,False,False
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",2a716add-6dcc-4ce5-bc45-6b1368759273,26/03/2025,Novice,5,1,3,4,1,True,True,True,True,False,True,1,1,3,3,1,False,False,False,False,False,False,False
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,2a716add-6dcc-4ce5-bc45-6b1368759273,26/03/2025,Novice,5,1,3,3,1,True,True,True,False,False,False,2,1,2,3,2,False,False,False,False,False,False,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",c04740ec-484d-47aa-9132-d8754f64db56,27/03/2025,Average,2,1,1,1,1,False,False,False,False,False,False,1,1,1,1,3,False,False,False,False,True,False,False
14734,Web Administrators,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",91f13901-9d21-42ac-9e6f-eb4b79912970,05/04/2025,Average,3,1,2,1,3,True,True,False,False,False,False,1,4,3,4,3,False,True,True,True,False,False,True
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",91f13901-9d21-42ac-9e6f-eb4b79912970,05/04/2025,Expert,2,3,4,4,1,False,False,False,False,False,False,1,3,3,4,3,False,True,False,True,False,True,False
14749,Web Administrators,"Track, compile, and analyze Web site usage data.",91f13901-9d21-42ac-9e6f-eb4b79912970,05/04/2025,Average,2,2,3,2,3,False,False,False,False,False,False,1,2,4,3,2,False,False,False,False,False,False,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",91f13901-9d21-42ac-9e6f-eb4b79912970,05/04/2025,Expert,3,4,3,3,3,True,True,False,False,False,True,1,3,3,2,2,False,False,False,False,False,False,False
14744,Web Administrators,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",91f13901-9d21-42ac-9e6f-eb4b79912970,05/04/2025,Expert,1,4,2,3,3,False,False,False,False,False,False,1,4,4,4,4,False,False,False,True,True,True,False
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,91f13901-9d21-42ac-9e6f-eb4b79912970,05/04/2025,Average,3,2,3,1,3,True,True,False,True,False,False,1,3,4,4,2,False,False,False,False,False,False,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",3d95a0c1-def9-43b0-88a2-b7bcdfe48984,17/04/2025,Average,4,3,5,2,4,True,True,True,False,False,True,1,1,2,3,3,False,False,False,False,True,False,False
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",3d95a0c1-def9-43b0-88a2-b7bcdfe48984,17/04/2025,Average,4,2,4,1,1,True,False,True,True,True,True,1,1,4,5,2,False,False,False,False,False,False,False
14758,Web Administrators,"Correct testing-identified problems, or recommend actions for their resolution.",f11df512-19a6-4610-a882-1921347503a2,04/05/2025,Novice,5,1,2,3,2,True,True,False,False,False,True,1,1,3,4,3,False,False,True,False,True,False,False
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",f11df512-19a6-4610-a882-1921347503a2,04/05/2025,Novice,4,1,2,3,1,False,True,False,False,False,False,1,1,2,2,2,False,False,False,False,False,False,False
14750,Web Administrators,"Test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications.",f11df512-19a6-4610-a882-1921347503a2,04/05/2025,Average,4,3,3,4,3,False,False,True,False,False,True,2,2,3,4,3,False,False,True,False,True,False,True
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",f11df512-19a6-4610-a882-1921347503a2,04/05/2025,Average,4,1,2,3,1,False,True,True,False,False,False,2,1,2,3,2,False,False,False,False,False,False,False
14744,Web Administrators,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",f11df512-19a6-4610-a882-1921347503a2,04/05/2025,Average,3,2,3,3,2,True,False,False,False,False,True,1,4,2,2,3,False,False,False,True,False,True,True
14758,Web Administrators,"Correct testing-identified problems, or recommend actions for their resolution.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,2,3,4,1,5,False,False,False,False,False,False,2,4,1,4,3,False,False,True,True,True,False,True
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Average,2,3,3,1,4,False,False,False,False,False,False,3,3,1,4,4,True,False,True,False,False,False,True
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,4,4,2,3,4,True,False,False,False,True,False,3,3,2,3,2,False,False,False,False,False,False,False
14750,Web Administrators,"Test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,4,1,4,1,4,False,False,True,False,True,False,3,4,3,3,3,True,False,False,True,False,True,False
14749,Web Administrators,"Track, compile, and analyze Web site usage data.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,3,2,4,1,4,False,False,True,False,False,True,1,3,1,3,4,True,False,True,False,False,False,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,4,1,4,1,5,False,True,True,False,False,True,1,3,2,3,3,True,True,False,False,False,False,True
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Average,4,3,4,2,4,False,False,False,True,True,False,1,4,2,4,2,False,False,False,False,False,False,False
14744,Web Administrators,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,3,1,3,1,5,True,False,False,False,False,False,1,3,1,2,4,False,False,True,False,True,True,False
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,505a1fa5-c185-415b-a865-676adec48df6,05/05/2025,Expert,4,4,4,1,5,True,False,True,False,False,True,1,4,2,4,3,False,True,True,False,False,False,True
14734,Web Administrators,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,4,3,4,True,False,True,False,False,True,2,3,3,3,4,True,True,False,True,False,True,False
14731,Web Administrators,Back up or modify applications and related data to provide for disaster recovery.,c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,3,4,4,True,False,True,False,False,True,3,3,3,3,3,False,True,True,False,False,True,False
14758,Web Administrators,"Correct testing-identified problems, or recommend actions for their resolution.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,4,4,4,True,False,True,False,False,True,2,4,4,4,4,True,True,True,False,True,True,False
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,5,4,4,True,False,True,False,False,True,4,4,3,4,4,False,True,False,True,False,True,False
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,3,3,3,3,3,True,False,True,False,False,True,3,4,4,4,4,True,True,False,True,False,True,False
14750,Web Administrators,"Test issues such as system integration, performance, and system security on a regular schedule or after any major program modifications.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,4,4,4,4,True,False,True,False,False,True,3,4,4,4,4,True,True,True,True,False,True,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,4,4,4,True,False,True,False,False,True,3,4,4,4,4,False,True,False,False,True,True,False
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,4,4,4,True,False,True,False,False,True,4,4,4,4,4,False,True,False,True,False,True,False
14744,Web Administrators,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,4,4,4,True,False,True,False,False,True,4,4,4,4,4,True,True,True,True,True,True,True
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,c5617d1a-ed2c-44bc-88f7-9f4c282f939e,05/05/2025,Expert,4,3,4,4,4,True,False,True,False,False,True,4,4,4,4,4,False,True,True,True,False,True,False
14734,Web Administrators,"Monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,4,3,4,2,3,True,False,True,True,False,False,1,3,4,4,2,False,False,False,False,False,False,False
14731,Web Administrators,Back up or modify applications and related data to provide for disaster recovery.,eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,3,2,5,4,4,True,True,False,False,False,True,2,1,2,2,1,False,False,False,False,False,False,False
14758,Web Administrators,"Correct testing-identified problems, or recommend actions for their resolution.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,4,3,4,2,2,False,False,True,True,True,False,1,3,4,4,2,False,False,False,False,False,False,False
14732,Web Administrators,"Determine sources of Web page or server problems, and take action to correct such problems.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Average,3,2,3,2,3,False,False,True,True,True,False,5,1,4,4,2,False,False,False,False,False,False,False
14740,Web Administrators,"Implement updates, upgrades, and patches in a timely manner to limit loss of service.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,2,2,3,1,4,False,False,False,False,False,False,1,2,2,2,2,False,False,False,False,False,False,False
14749,Web Administrators,"Track, compile, and analyze Web site usage data.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,4,2,4,3,2,True,True,False,True,True,False,1,2,2,4,2,False,False,False,False,False,False,False
14733,Web Administrators,"Review or update Web page content or links in a timely manner, using appropriate tools.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,2,4,4,3,4,False,False,False,False,False,False,1,2,2,4,3,False,False,False,False,True,False,True
14743,Web Administrators,"Install or configure Web server software or hardware to ensure that directory structure is well-defined, logical, and secure, and that files are named properly.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,3,2,3,2,3,False,True,True,True,True,False,2,3,3,3,2,False,False,False,False,False,False,False
14744,Web Administrators,"Gather, analyze, or document user feedback to locate or resolve sources of problems.",eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,2,4,5,3,4,False,False,False,False,False,False,1,3,3,3,2,False,False,False,False,False,False,False
14762,Web Administrators,Set up or maintain monitoring tools on Web servers or Web sites.,eec00b04-d932-4142-be46-df770d15c782,06/05/2025,Expert,4,3,4,2,3,True,False,True,False,False,True,1,2,2,3,2,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,1,3,4,3,4,False,False,False,False,False,False,1,4,2,3,3,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,2,2,4,3,3,False,False,False,False,False,False,1,4,3,4,4,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,3,2,4,3,3,True,True,False,False,False,True,1,3,3,5,2,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,4,1,3,1,1,True,True,False,False,False,True,1,3,2,2,2,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,2,1,3,3,2,False,False,False,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,4,1,2,1,1,True,True,False,False,False,True,1,4,2,2,2,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Novice,3,1,3,1,1,True,True,False,False,False,True,1,1,1,3,1,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",cfbbcb0f-6f7e-4854-b021-1209a010a93f,15/02/2025,Average,4,1,2,1,1,True,True,False,False,False,True,1,1,1,2,1,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,fb25680c-4564-41fe-bb02-142d6b3cf30c,15/02/2025,Average,4,2,4,5,5,True,False,True,True,False,False,3,3,2,2,5,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",fb25680c-4564-41fe-bb02-142d6b3cf30c,15/02/2025,Average,2,3,3,4,2,False,False,False,False,False,False,3,4,4,2,4,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",fb25680c-4564-41fe-bb02-142d6b3cf30c,15/02/2025,Average,3,2,2,5,3,False,True,False,False,False,False,3,3,2,5,5,False,False,False,False,False,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",fb25680c-4564-41fe-bb02-142d6b3cf30c,15/02/2025,Average,2,1,1,1,1,False,False,False,False,False,False,2,3,3,2,2,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",fb25680c-4564-41fe-bb02-142d6b3cf30c,15/02/2025,Average,1,3,5,5,5,False,False,False,False,False,False,3,2,3,2,5,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Expert,5,1,3,1,3,True,False,True,False,False,True,1,2,4,5,2,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Expert,5,4,5,1,5,True,False,True,False,False,True,1,5,5,5,4,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Expert,5,1,2,1,5,True,True,True,False,False,True,1,1,1,4,1,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Expert,5,2,5,1,1,True,True,True,True,True,True,3,5,5,5,5,False,False,False,False,False,False,False
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Average,5,2,2,1,1,True,False,True,False,False,True,1,4,4,4,4,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Average,5,2,2,4,2,True,False,True,False,False,True,1,4,5,4,4,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Expert,5,4,4,1,4,True,True,True,True,False,True,5,5,5,5,5,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Expert,5,3,5,1,3,True,True,True,False,False,True,1,4,4,5,4,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,1f91aba2-1758-4885-b585-22ee2611fc39,15/02/2025,Average,4,3,4,4,3,True,False,True,False,False,True,1,3,4,4,3,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,4,4,2,4,True,False,False,False,False,False,1,4,2,3,4,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,3,3,1,3,True,False,False,False,False,False,3,2,2,3,2,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,3,3,2,4,True,False,False,False,False,False,3,3,2,4,3,False,False,False,False,False,False,False
14717,Web Developers,Establish appropriate server directory trees.,19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,4,3,2,4,True,False,False,False,False,False,2,3,2,3,3,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,3,3,1,3,True,False,False,False,False,False,2,3,3,4,3,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,4,2,1,3,True,False,False,False,False,False,3,3,3,3,3,False,False,False,False,False,False,False
14723,Web Developers,Monitor security system performance logs to identify problems and notify security specialists when problems occur.,19cb3bb9-6e61-4c6e-837e-7b054845cbc1,15/02/2025,Novice,3,4,4,2,4,False,False,True,False,False,False,2,4,3,4,3,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,4,2,3,2,2,True,True,True,True,False,True,2,3,4,5,3,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,3,2,3,2,4,False,False,False,False,False,True,1,3,3,5,4,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,5,1,2,3,1,False,True,False,False,False,False,2,2,4,3,2,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,4,1,3,3,2,False,True,False,False,False,False,1,3,5,5,4,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,5,1,3,2,1,False,True,False,True,False,False,2,3,4,3,3,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,3,1,3,2,2,False,True,False,False,False,True,2,2,3,4,2,False,False,False,False,False,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,5,1,2,2,1,False,True,False,False,False,False,2,5,3,3,4,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,3,1,3,2,3,False,True,False,False,False,False,2,4,3,3,4,False,False,False,False,False,False,False
14717,Web Developers,Establish appropriate server directory trees.,103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,3,1,3,2,3,False,True,False,False,False,False,2,2,4,2,3,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,103ce55b-3a04-449f-8ed8-7f9214f15e1c,15/02/2025,Expert,4,1,4,3,1,True,False,False,False,False,False,2,2,4,4,2,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",1030547f-2dcc-4c91-b0e3-96cd98204abc,19/02/2025,Expert,3,4,4,5,3,True,False,False,False,False,False,3,2,2,4,3,False,False,False,False,False,False,False
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,1030547f-2dcc-4c91-b0e3-96cd98204abc,19/02/2025,Average,2,2,3,5,2,False,False,False,False,False,False,2,3,3,3,1,False,False,False,False,False,False,False
14722,Web Developers,"Provide clear, detailed descriptions of Web site specifications, such as product features, activities, software, communication protocols, programming languages, and operating systems software and hardware.",1030547f-2dcc-4c91-b0e3-96cd98204abc,19/02/2025,Novice,1,1,2,4,3,False,False,False,False,False,False,2,2,2,2,3,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,71059c80-852d-41aa-aa58-15b026ad427d,25/02/2025,Average,3,2,2,1,2,True,False,False,False,False,True,1,4,2,3,3,False,True,False,True,True,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",71059c80-852d-41aa-aa58-15b026ad427d,25/02/2025,Expert,1,3,3,2,3,False,False,False,False,False,False,2,5,4,3,4,False,True,False,True,True,True,True
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",71059c80-852d-41aa-aa58-15b026ad427d,25/02/2025,Average,2,2,2,1,3,False,False,False,False,False,False,4,4,2,3,3,False,True,False,True,True,False,False
14719,Web Developers,Recommend and implement performance improvements.,71059c80-852d-41aa-aa58-15b026ad427d,25/02/2025,Average,3,1,2,1,2,True,True,False,False,False,False,1,2,2,2,2,False,False,False,False,False,False,False
14694,Web Developers,"Design, build, or maintain Web sites, using authoring or scripting languages, content creation tools, management tools, and digital media.",b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Expert,3,4,4,2,2,True,False,True,True,False,False,3,3,3,3,5,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,3,2,3,3,3,False,True,True,True,False,False,2,2,2,2,4,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,3,3,3,3,3,True,True,True,False,False,False,3,3,2,3,3,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,3,2,3,3,3,False,False,False,False,False,False,3,3,3,3,4,False,False,False,False,False,False,False
14695,Web Developers,Perform or direct Web site updates.,b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,3,3,3,4,4,False,False,True,False,True,True,3,3,3,3,3,False,False,False,False,False,False,False
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Expert,5,1,4,5,2,True,True,False,False,False,False,4,4,3,1,4,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,3,3,2,2,2,False,False,False,False,False,True,3,3,3,3,3,False,False,False,False,False,False,False
14717,Web Developers,Establish appropriate server directory trees.,b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,3,2,3,3,3,False,False,False,True,True,True,3,3,3,2,3,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,2,3,3,3,3,False,False,False,False,False,False,2,3,2,2,3,False,False,False,False,False,False,False
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,b331ade6-755a-48f5-8b2d-6d18497f6c18,20/02/2025,Average,2,2,2,2,3,False,False,False,False,False,False,2,2,3,2,3,False,False,False,False,False,False,False
14707,Web Developers,Write supporting code for Web applications or Web sites.,cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Average,3,3,4,3,1,True,False,True,False,False,False,3,3,3,4,4,False,False,False,False,False,False,False
14698,Web Developers,Back up files from Web sites to local directories for instant recovery in case of problems.,cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Average,5,2,1,4,1,True,True,False,True,True,True,2,3,4,3,1,False,False,False,False,False,False,False
14700,Web Developers,"Evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Expert,1,4,4,1,3,False,False,False,False,False,False,3,4,3,3,3,False,False,False,False,False,False,False
14710,Web Developers,"Perform Web site tests according to planned schedules, or after any Web site or product revision.",cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Expert,2,2,4,1,2,False,False,False,False,False,False,1,2,3,3,3,False,False,False,False,False,False,False
14708,Web Developers,Communicate with network personnel or Web site hosting agencies to address hardware or software issues affecting Web sites.,cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Novice,4,2,4,3,2,True,False,True,True,False,False,1,3,3,3,4,False,False,False,False,False,False,False
14719,Web Developers,Recommend and implement performance improvements.,cf13dc04-7e26-4024-8969-6e8a2c056763,20/02/2025,Expert,3,4,3,1,1,True,False,True,True,False,True,1,3,1,3,3,False,False,False,False,False,False,False
